LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,PoolArea,YrSold,MoSold,Neighborhood,HouseStyle,GarageType,ExterCond,SalePrice
3661,9,2,1991,1967,1786.0,966,2,1,3,2,3,1,1,803.0,200,2016,4,Suburbia,1Story,BuiltIn,Excellent,364800
6368,3,3,1961,1955,944.0,3634,3,0,1,1,5,0,1,493.0,400,2023,3,Northgate,2Story,None,Poor,414600
8984,7,3,1993,1989,2369.0,3688,2,0,5,1,8,2,2,446.0,200,2021,6,Hillcrest,2Story,BuiltIn,Excellent,640100
4854,1,6,1958,1975,95.0,4115,1,0,3,1,4,0,2,735.0,0,2023,4,Northgate,1.5Story,Attached,Good,461800
10761,6,6,1986,2020,121.0,3316,2,1,4,2,9,2,2,449.0,0,2020,12,Greenfield,SplitLevel,None,Excellent,453100
13773,6,10,2006,1979,2269.0,1815,1,1,3,2,6,0,3,217.0,400,2020,12,Sunnyvale,1Story,Detached,Excellent,447300
13554,5,1,1955,1962,2203.0,2671,3,1,5,2,11,2,2,826.0,0,2019,11,Riverside,2Story,None,Average,474500
19509,8,2,1990,1953,2335.0,1389,3,0,3,1,4,2,2,99.0,0,2017,3,Hillcrest,SplitLevel,Detached,Fair,387500
13457,7,7,1995,2022,611.0,2030,2,0,4,1,5,2,1,812.0,400,2017,6,Oakwood,1.5Story,None,Poor,373600
3148,8,2,1973,2003,345.0,1289,3,0,2,1,10,2,2,876.0,0,2022,12,Old Town,1Story,None,Good,256800
13805,8,3,1981,2016,1225.0,4281,2,1,2,2,6,0,2,322.0,0,2020,10,Hillcrest,2Story,None,Good,622500
6390,4,5,2016,1959,1952.0,3866,1,1,2,2,7,0,1,221.0,0,2022,5,Downtown,SplitLevel,Detached,Poor,537900
4165,4,9,1992,1977,800.0,1092,1,1,3,2,10,2,0,842.0,400,2017,5,Lakeside,SplitLevel,Attached,Average,310200
14485,3,2,1978,1987,1253.0,3335,1,1,3,2,3,1,3,803.0,0,2023,8,Greenfield,1.5Story,BuiltIn,Poor,447400
8989,10,2,1954,2006,1391.0,1411,1,1,2,2,3,0,1,798.0,0,2022,3,Northgate,1.5Story,BuiltIn,Poor,296100
17191,3,2,1990,1998,710.0,3197,1,1,2,2,11,1,2,116.0,0,2021,10,Old Town,2Story,BuiltIn,Excellent,416500
18586,6,8,1979,1977,1965.0,1435,1,0,3,1,5,2,3,352.0,0,2023,6,Oakwood,SplitLevel,BuiltIn,Fair,348800
4852,4,10,1954,1975,1742.0,2674,3,1,4,1,3,0,3,644.0,0,2016,3,Old Town,1.5Story,BuiltIn,Fair,417200
8408,3,3,1989,1965,1360.0,2622,2,1,1,2,4,1,2,267.0,0,2018,2,Downtown,SplitLevel,None,Poor,398900
12310,8,10,2007,1971,2460.0,2903,1,1,2,2,9,2,1,766.0,400,2019,10,Northgate,SplitLevel,Attached,Good,554900
17052,2,1,2004,1971,1352.0,3150,3,1,1,2,7,2,2,294.0,0,2020,4,Sunnyvale,SplitLevel,BuiltIn,Average,458800
7555,1,5,1981,1982,1937.0,1825,1,0,3,2,7,1,1,631.0,400,2016,11,Suburbia,1Story,Attached,Average,340800
4816,6,7,1954,2000,1622.0,1885,2,0,5,2,3,2,1,845.0,400,2019,10,Hillcrest,2Story,BuiltIn,Good,409900
3197,9,7,1970,1964,1446.0,4355,1,0,4,2,4,2,3,310.0,0,2022,2,Greenfield,1.5Story,BuiltIn,Fair,603300
12208,4,4,1982,2008,2332.0,3669,1,1,2,2,3,2,3,691.0,0,2017,1,Oakwood,2Story,Detached,Average,541000
9150,9,5,2009,1982,1828.0,802,3,0,5,1,5,1,2,196.0,0,2017,7,Oakwood,1.5Story,Detached,Fair,300000
6452,6,7,1976,2010,815.0,3793,1,1,5,1,11,0,0,182.0,0,2015,11,Sunnyvale,1Story,Detached,Fair,476700
19955,1,10,1988,1973,805.0,1550,2,0,1,2,11,1,2,784.0,0,2019,12,Lakeside,2Story,BuiltIn,Average,322200
9980,10,1,1981,1966,45.0,4296,1,0,1,2,11,1,1,219.0,0,2019,3,Suburbia,2Story,Detached,Fair,536100
18775,9,3,1967,2015,1070.0,2705,1,1,1,2,8,0,3,239.0,400,2019,12,Downtown,SplitLevel,None,Average,514800
15977,4,7,1993,2005,2430.0,3556,1,1,3,1,6,2,3,113.0,400,2022,2,Sunnyvale,2Story,Detached,Fair,596800
12223,8,10,1997,1972,1489.0,4109,2,1,5,1,6,0,1,249.0,0,2022,5,Greenfield,1.5Story,BuiltIn,Poor,536100
9570,8,4,2002,1964,2291.0,3067,2,0,4,2,4,0,1,505.0,200,2021,3,Downtown,2Story,Detached,Fair,558500
12860,8,7,2021,2004,1161.0,3585,1,0,5,2,11,1,2,675.0,400,2017,10,Suburbia,2Story,Attached,Fair,549100
10291,3,8,2015,1993,1216.0,3604,1,1,1,2,3,2,0,830.0,0,2017,3,Old Town,1.5Story,Attached,Average,451400
8390,1,3,2003,2014,1075.0,3342,1,0,1,2,6,2,0,136.0,0,2022,11,Lakeside,2Story,BuiltIn,Good,490700
6444,8,4,2021,1984,389.0,2533,2,1,1,2,11,2,3,489.0,0,2018,3,Northgate,1Story,BuiltIn,Excellent,470300
15771,5,3,1958,2005,2005.0,2978,3,0,2,1,9,2,1,889.0,0,2021,2,Oakwood,1.5Story,,Average,474700
9445,3,10,2015,2009,1304.0,3481,3,1,3,2,6,2,3,667.0,0,2023,5,Northgate,SplitLevel,Attached,Poor,464800
10158,3,8,1968,1987,2168.0,1666,1,0,2,2,7,2,2,9.0,400,2016,5,Downtown,1Story,,Excellent,406200
15468,2,5,1987,2013,606.0,1403,3,0,2,2,10,1,1,730.0,200,2020,9,Lakeside,1Story,None,Fair,327600
14653,8,9,2004,1971,641.0,1710,2,0,2,2,4,1,3,411.0,0,2015,6,Old Town,1.5Story,None,Poor,326900
5365,4,2,2018,2014,1562.0,1743,2,0,2,1,5,1,2,721.0,0,2016,9,Northgate,SplitLevel,Attached,Good,346200
4500,6,7,1987,1990,1081.0,3784,3,1,5,1,9,2,2,676.0,400,2020,5,Northgate,1.5Story,Detached,Fair,535400
5433,3,1,1958,1965,2031.0,1431,3,0,4,2,4,1,1,154.0,400,2019,11,Downtown,1.5Story,BuiltIn,Average,346700
17309,6,5,1954,1952,2478.0,1197,2,0,2,2,8,2,1,424.0,0,2023,1,Downtown,2Story,None,Average,365700
18202,1,1,1956,2020,2283.0,1913,1,0,2,2,3,0,3,323.0,0,2019,7,Greenfield,1Story,Detached,Poor,322600
11173,4,7,2011,1967,2072.0,3296,3,1,5,2,7,1,0,356.0,200,2016,4,Hillcrest,1Story,None,Average,535800
4798,9,9,1977,1994,791.0,1145,1,0,5,1,8,1,0,470.0,0,2020,6,Sunnyvale,2Story,BuiltIn,Good,293700
4581,7,7,1969,2010,2146.0,1209,3,0,5,2,6,1,0,637.0,200,2016,4,Suburbia,2Story,Detached,Good,360400
10604,7,3,2008,1960,1521.0,1550,2,0,2,2,5,1,3,487.0,200,2020,1,Riverside,SplitLevel,BuiltIn,Average,376600
10805,9,6,2003,1953,1193.0,3079,2,0,3,2,5,0,1,91.0,0,2016,5,Suburbia,2Story,Detached,Average,485800
8238,2,3,2004,2018,193.0,622,1,1,1,1,5,2,0,719.0,400,2023,12,Sunnyvale,SplitLevel,Detached,Poor,147200
16997,9,3,1971,1950,1553.0,1066,1,0,2,2,11,2,2,703.0,400,2016,4,Riverside,2Story,Detached,Excellent,358200
19920,8,10,2008,1964,748.0,3617,1,0,1,1,6,2,3,53.0,0,2023,12,Northgate,1.5Story,Detached,Good,541300
16013,3,10,1985,1962,771.0,700,2,1,3,2,4,1,1,291.0,400,2018,4,Old Town,2Story,Detached,Good,208900
5023,4,10,1984,1983,2195.0,3315,1,1,2,1,6,1,1,486.0,400,2020,1,Lakeside,SplitLevel,Detached,Average,588500
12018,7,9,2010,1985,1592.0,3420,2,1,1,2,11,0,0,759.0,0,2019,5,Suburbia,1Story,BuiltIn,Excellent,539300
9776,10,10,2007,1974,223.0,1280,2,0,2,2,7,1,2,462.0,0,2023,11,Northgate,2Story,Attached,Fair,308600
7648,6,7,2011,2008,1759.0,1812,3,1,3,1,10,0,0,21.0,0,2017,1,Greenfield,SplitLevel,BuiltIn,Average,351500
13136,9,3,1958,1960,2412.0,3461,1,0,3,2,4,0,3,199.0,0,2021,3,Oakwood,1.5Story,Detached,Average,567800
5368,5,1,1966,1975,1963.0,4285,2,0,2,2,9,2,3,576.0,400,2015,6,Lakeside,1.5Story,BuiltIn,Average,668800
12127,5,6,1959,1997,2322.0,1382,1,0,5,1,3,2,2,789.0,0,2019,8,Oakwood,2Story,Attached,Excellent,374500
6249,1,3,2013,2014,2429.0,938,3,0,1,1,5,0,1,164.0,0,2017,12,Lakeside,2Story,Detached,Excellent,339400
3525,6,7,1955,2003,1080.0,4370,3,0,4,2,4,0,1,370.0,400,2019,10,Northgate,1.5Story,BuiltIn,Poor,555900
8510,2,8,1977,2012,1742.0,1364,1,0,5,1,5,1,2,434.0,0,2019,7,Riverside,1Story,BuiltIn,Fair,276400
6216,6,5,1958,1957,607.0,3831,3,0,3,2,8,1,2,231.0,0,2022,3,Suburbia,1.5Story,Attached,Good,501400
5563,8,6,1963,1984,2010.0,4022,3,0,3,1,3,0,1,297.0,200,2017,2,Hillcrest,SplitLevel,Detached,Good,640100
14613,9,7,1993,1971,863.0,2001,1,0,2,1,4,0,3,545.0,0,2016,9,Greenfield,1.5Story,BuiltIn,Fair,372000
7158,4,4,1972,1955,2368.0,2731,2,1,5,2,6,1,1,220.0,0,2020,7,Sunnyvale,2Story,Attached,Poor,448100
8699,1,6,1990,2021,294.0,2086,3,1,4,2,10,1,1,782.0,0,2023,6,Lakeside,1.5Story,Detached,Fair,321400
4000,10,3,1970,2003,184.0,1178,3,1,5,1,3,1,3,354.0,200,2019,12,Downtown,1.5Story,Attached,Good,356800
19448,8,1,2006,1963,1537.0,4168,3,0,4,2,3,2,0,503.0,400,2020,2,Hillcrest,SplitLevel,None,Fair,615000
11130,8,10,1951,1952,980.0,2229,3,0,4,1,11,0,0,617.0,0,2018,10,Riverside,SplitLevel,Attached,Average,413100
11017,3,5,1975,2016,1660.0,4281,1,0,1,1,3,2,3,262.0,0,2017,4,Downtown,1Story,,Good,598500
4990,9,10,1961,1982,1789.0,4101,1,0,1,1,10,0,0,854.0,400,2019,2,Greenfield,2Story,Detached,Average,597900
12439,4,5,1960,1952,279.0,1015,3,0,5,1,7,1,3,326.0,0,2021,3,Lakeside,SplitLevel,None,Average,274500
3619,9,6,1979,1962,2363.0,3004,2,1,2,2,11,0,0,579.0,0,2023,3,Riverside,1.5Story,None,Average,518700
13426,1,5,2008,1974,683.0,2186,3,0,1,1,6,0,1,372.0,0,2018,1,Lakeside,1.5Story,Attached,Fair,349800
15972,8,9,1952,1953,2198.0,4174,1,1,4,2,7,0,2,294.0,0,2019,9,Lakeside,2Story,Attached,Fair,623600
14372,1,7,2006,1984,,2530,1,1,2,2,3,0,0,93.0,0,2022,3,Lakeside,2Story,BuiltIn,Average,381300
3009,7,4,1964,1982,1349.0,1154,3,0,4,1,11,1,1,270.0,0,2016,2,Oakwood,1Story,BuiltIn,Good,296000
14704,3,3,1954,1971,854.0,3507,2,1,3,1,4,2,0,405.0,200,2021,4,Hillcrest,SplitLevel,BuiltIn,Good,476000
18708,6,8,1970,2008,605.0,3060,2,0,5,2,8,0,2,134.0,0,2018,6,Hillcrest,2Story,None,Poor,459600
6814,5,3,1954,1955,1251.0,920,3,1,5,1,9,2,2,852.0,0,2023,2,Downtown,1.5Story,None,Good,297400
4081,7,1,2017,1960,1189.0,2803,1,0,5,1,9,2,1,139.0,200,2022,10,Old Town,SplitLevel,BuiltIn,Poor,395500
8495,9,7,1992,1980,2022.0,1795,3,1,4,2,6,2,3,638.0,0,2018,7,Riverside,1Story,BuiltIn,Average,430400
11984,7,10,2001,1989,739.0,2760,2,0,1,1,7,0,2,78.0,0,2021,8,Old Town,2Story,None,Poor,380900
5382,4,4,2010,1979,1857.0,3013,2,0,4,2,4,1,2,401.0,200,2017,3,Riverside,1Story,BuiltIn,Fair,483800
8569,10,1,2017,1970,866.0,1970,1,1,3,1,7,1,2,740.0,200,2015,2,Northgate,1Story,None,Good,408700
16808,3,8,1999,2008,561.0,2289,3,1,1,1,7,0,0,796.0,200,2015,7,Greenfield,2Story,BuiltIn,Average,338400
18795,3,3,2022,1996,1851.0,981,2,0,2,2,8,2,2,65.0,0,2022,11,Sunnyvale,1Story,Detached,Excellent,306100
9456,5,1,2007,1952,1998.0,1367,3,1,3,1,5,2,2,433.0,0,2023,1,Riverside,SplitLevel,,Excellent,372100
3814,2,4,2014,1990,2178.0,3230,3,0,2,2,6,1,0,66.0,400,2017,6,Oakwood,1.5Story,BuiltIn,Good,515900
5469,8,2,1991,1952,457.0,2824,1,1,5,1,6,2,2,59.0,0,2023,3,Suburbia,SplitLevel,None,Good,419300
8036,5,2,1978,1965,104.0,2553,3,1,4,2,10,0,0,622.0,200,2022,8,Downtown,1Story,Detached,Good,367400
16479,7,10,1990,1996,784.0,2112,3,1,4,2,4,2,1,68.0,0,2021,5,Suburbia,2Story,Attached,Poor,350300
13161,4,2,1983,1976,1772.0,2497,1,0,4,2,7,1,3,136.0,400,2019,8,Downtown,SplitLevel,None,Excellent,502900
7517,7,7,1964,1999,1888.0,1111,2,1,1,2,5,0,2,706.0,400,2018,6,Northgate,1Story,BuiltIn,Average,335900
8530,7,1,2001,2022,2067.0,2243,1,0,2,1,6,0,1,30.0,0,2018,1,Oakwood,1.5Story,BuiltIn,Excellent,412900
9441,1,7,1997,2006,337.0,1678,2,1,2,2,7,0,1,672.0,0,2019,8,Sunnyvale,1.5Story,Detached,Fair,253400
18023,3,2,1958,1956,1380.0,3572,1,0,1,1,8,1,3,805.0,200,2019,12,Greenfield,1Story,Detached,Fair,459300
4895,3,5,1953,2005,1619.0,1759,2,1,4,2,10,1,0,464.0,200,2020,4,Old Town,SplitLevel,BuiltIn,Poor,315100
14154,10,4,1957,1977,569.0,3288,1,1,2,2,3,1,1,292.0,200,2020,1,Hillcrest,1Story,Attached,Fair,506500
14371,6,7,1982,1991,201.0,1587,3,1,5,2,10,2,3,681.0,0,2019,7,Riverside,SplitLevel,BuiltIn,Average,338200
3853,3,7,2000,1990,653.0,3744,1,1,2,2,10,1,0,753.0,0,2019,6,Hillcrest,1.5Story,Detached,Good,496500
8373,10,4,2009,2005,1028.0,2213,1,0,2,2,8,1,0,592.0,0,2018,9,Oakwood,1Story,Detached,Good,399800
9184,10,7,2007,1986,1958.0,3627,3,1,4,1,10,1,3,841.0,0,2015,6,Suburbia,2Story,BuiltIn,Fair,574200
8675,8,4,1998,2022,,1757,3,1,4,2,4,2,2,635.0,0,2015,5,Oakwood,1.5Story,None,Fair,334300
9116,9,2,1956,1960,335.0,3112,3,0,2,2,9,2,2,650.0,0,2018,9,Lakeside,1.5Story,Attached,Average,513400
7361,7,7,1960,1965,590.0,1706,3,1,4,2,4,1,2,892.0,0,2016,11,Riverside,1.5Story,None,Average,330300
18254,2,4,1986,1996,898.0,4219,2,1,1,2,7,0,0,367.0,0,2017,10,Greenfield,1.5Story,BuiltIn,Fair,507900
11226,10,2,1950,1993,2168.0,3125,2,0,1,2,5,0,3,393.0,0,2023,10,Suburbia,SplitLevel,None,Average,521700
10287,6,9,2021,2010,2243.0,2827,1,1,4,2,7,2,2,461.0,0,2021,9,Old Town,2Story,None,Excellent,490700
14093,3,3,2015,1992,77.0,3120,2,1,3,1,3,0,3,362.0,0,2017,9,Riverside,2Story,Detached,Good,436400
15337,1,4,1955,2002,347.0,2854,1,0,4,1,7,0,0,886.0,0,2020,12,Oakwood,SplitLevel,None,Poor,331000
5808,3,10,2002,2022,1449.0,1729,2,1,4,2,3,2,1,181.0,0,2018,6,Riverside,1Story,Detached,Average,308300
16067,8,1,1972,2022,221.0,1573,1,0,5,1,8,1,1,523.0,200,2023,1,Suburbia,1.5Story,Detached,Fair,271300
19140,4,9,1999,1959,1100.0,1765,2,0,4,2,8,0,3,750.0,0,2023,9,Oakwood,2Story,Detached,Excellent,360100
3526,1,3,1995,1972,1029.0,1490,1,1,1,2,7,2,1,513.0,0,2020,4,Greenfield,2Story,Detached,Good,275300
6586,8,5,1998,1968,1988.0,4455,3,1,4,1,4,2,2,732.0,0,2020,4,Old Town,1Story,Detached,Fair,653300
18313,1,9,1966,1965,829.0,2283,1,1,5,1,3,1,3,215.0,0,2017,11,Lakeside,SplitLevel,BuiltIn,Poor,357600
13627,6,7,1992,1964,1188.0,958,3,0,5,2,8,1,1,855.0,0,2019,10,Northgate,1Story,None,Good,276500
4015,9,3,1959,1980,620.0,2355,2,0,2,1,4,0,0,488.0,0,2017,7,Greenfield,2Story,Detached,Good,378500
6389,3,6,1956,2015,510.0,3286,1,1,2,1,11,2,0,396.0,0,2020,12,Old Town,1Story,BuiltIn,Average,401400
11905,1,3,1961,1985,1764.0,3936,2,0,4,2,5,1,1,458.0,0,2015,9,Riverside,1.5Story,None,Fair,499400
13754,2,4,1950,1963,2154.0,1503,1,1,2,2,8,2,3,220.0,0,2023,10,Downtown,2Story,None,Poor,297600
4341,5,8,1983,1974,811.0,2250,3,0,4,2,4,1,1,196.0,400,2019,4,Old Town,1Story,None,Good,378000
14207,2,10,2010,1969,1703.0,2487,2,1,5,1,7,2,1,790.0,200,2019,12,Sunnyvale,1Story,Attached,Poor,425800
18525,4,8,1988,1952,1410.0,1606,1,1,5,1,11,2,3,307.0,0,2021,12,Oakwood,1Story,BuiltIn,Average,328200
4300,1,7,2013,1983,2433.0,1216,1,1,1,1,5,1,0,601.0,200,2019,5,Old Town,2Story,Detached,Poor,262000
19086,7,5,1954,2003,1979.0,4214,1,0,2,2,6,1,2,611.0,200,2019,6,Greenfield,SplitLevel,Attached,Average,623300
16409,2,8,1996,2015,328.0,2959,3,0,5,2,10,1,0,794.0,400,2016,7,Sunnyvale,1Story,Attached,Excellent,436500
8330,3,4,1960,2001,,3716,3,0,1,1,9,0,2,167.0,0,2022,10,Sunnyvale,1.5Story,None,Average,484600
3685,7,9,1962,1994,1586.0,3808,2,1,5,2,9,2,2,436.0,200,2016,1,Greenfield,SplitLevel,,Fair,571500
16417,10,3,2011,1969,1811.0,710,2,0,5,2,7,0,2,878.0,0,2019,1,Greenfield,1Story,None,Excellent,307900
15987,9,4,1953,1979,774.0,1881,3,1,4,2,10,2,0,318.0,200,2023,6,Northgate,1Story,Attached,Excellent,391700
12908,9,6,1950,1977,2142.0,1449,3,1,4,1,7,2,1,418.0,0,2019,5,Oakwood,SplitLevel,None,Fair,372800
8029,1,6,1959,1992,2460.0,3890,2,0,4,2,5,1,3,61.0,0,2018,8,Hillcrest,1.5Story,Detached,Excellent,579900
4930,8,1,1967,2021,1749.0,4430,1,1,5,1,10,0,2,207.0,400,2016,2,Lakeside,1.5Story,None,Good,686800
19489,1,4,1978,2002,1433.0,4150,3,0,1,2,3,0,3,163.0,400,2019,5,Old Town,1Story,Detached,Fair,540100
15258,4,7,1964,2008,111.0,3528,2,1,1,1,3,0,0,340.0,0,2020,11,Hillcrest,SplitLevel,Detached,Good,468100
8104,9,5,1987,2021,649.0,2204,1,0,5,2,6,2,1,63.0,0,2015,10,Suburbia,1Story,Attached,Good,390200
12474,2,3,2006,1960,1279.0,3542,3,0,4,1,10,0,0,349.0,0,2019,8,Greenfield,1.5Story,None,Average,458800
7611,5,4,1952,1985,1613.0,2903,1,1,2,2,3,1,1,369.0,0,2015,5,Hillcrest,1.5Story,Attached,Fair,407500
14649,7,6,1962,2018,621.0,995,2,0,5,1,4,0,2,255.0,400,2023,1,Hillcrest,2Story,BuiltIn,Excellent,305000
11096,1,8,2004,1977,1281.0,2734,2,1,1,1,11,0,3,357.0,0,2021,2,Sunnyvale,1.5Story,BuiltIn,Fair,404600
10543,7,3,1951,1974,1408.0,2161,3,1,5,2,10,1,2,486.0,0,2020,5,Sunnyvale,1Story,None,Average,418500
17124,5,2,1979,1980,208.0,3159,3,1,3,2,7,1,1,740.0,0,2020,2,Sunnyvale,SplitLevel,BuiltIn,Good,430500
9893,2,2,1973,2011,1137.0,1661,3,1,1,2,8,2,0,290.0,200,2018,7,Suburbia,1Story,BuiltIn,Excellent,322600
17541,6,6,1988,1978,944.0,1427,3,0,2,2,6,0,2,234.0,0,2017,5,Riverside,SplitLevel,None,Average,286900
15757,4,7,1977,2006,686.0,4437,3,0,4,2,5,1,3,860.0,0,2022,1,Lakeside,1Story,Attached,Average,615500
3666,1,4,1951,1963,1753.0,1819,3,0,4,1,6,0,1,,400,2023,11,Riverside,1.5Story,BuiltIn,Excellent,370900
6380,1,4,1995,2012,663.0,3496,1,1,2,1,5,1,0,488.0,200,2020,7,Riverside,2Story,Detached,Fair,449700
12131,6,10,1967,1996,1578.0,3837,3,0,5,2,5,2,1,808.0,0,2019,8,Riverside,2Story,BuiltIn,Average,547600
16046,1,5,2011,2013,1775.0,2892,3,0,4,2,4,0,3,433.0,200,2023,6,Oakwood,SplitLevel,Detached,Poor,458600
18577,7,6,1974,1952,,2751,1,0,4,1,5,2,3,626.0,200,2021,8,Downtown,SplitLevel,BuiltIn,Poor,447300
6727,10,2,1975,1978,945.0,3775,1,1,5,1,9,2,3,484.0,200,2016,10,Suburbia,SplitLevel,None,Fair,552500
8704,7,10,1962,2005,1100.0,3739,1,1,5,2,5,1,2,579.0,0,2021,1,Sunnyvale,SplitLevel,None,Poor,486500
7544,7,3,2022,1992,2459.0,1179,2,1,5,1,10,1,1,347.0,0,2016,7,Downtown,1Story,None,Good,360000
5667,3,6,1994,1986,586.0,1273,3,0,3,1,10,1,0,533.0,200,2016,7,Sunnyvale,1Story,None,Fair,297700
12765,8,6,1959,1956,1401.0,2889,3,0,5,2,5,2,1,632.0,200,2022,2,Oakwood,2Story,,Good,483100
12013,2,3,1990,1966,1395.0,2567,1,1,1,2,9,0,0,511.0,0,2022,10,Old Town,1.5Story,Attached,Excellent,402500
3161,1,9,1974,1978,1428.0,2659,3,1,5,1,6,0,1,790.0,0,2016,6,Lakeside,2Story,None,Fair,452800
7107,8,7,1992,1997,929.0,1584,2,0,5,2,5,1,3,876.0,0,2020,6,Riverside,1.5Story,BuiltIn,Fair,346100
13900,6,5,1998,1986,1003.0,904,2,1,2,2,10,2,2,191.0,0,2018,9,Riverside,1Story,Attached,Good,310800
12011,7,4,1991,1971,1447.0,2780,1,0,5,1,3,2,0,730.0,200,2021,5,Sunnyvale,1Story,BuiltIn,Good,452500
3481,4,8,1974,1979,867.0,2405,3,1,2,2,6,0,3,764.0,0,2023,6,Lakeside,1.5Story,None,Fair,463400
10832,7,3,1951,2001,679.0,1547,2,0,1,2,3,0,1,281.0,0,2015,10,Sunnyvale,SplitLevel,Attached,Excellent,325700
18945,9,6,1954,1999,2492.0,1224,3,0,3,1,7,1,1,521.0,200,2022,11,Oakwood,SplitLevel,None,Good,364900
19422,8,1,1993,1986,2186.0,2560,3,1,5,2,7,0,3,415.0,0,2018,6,Riverside,2Story,Detached,Excellent,526800
8542,5,6,2009,2020,2488.0,2880,1,0,5,1,10,1,1,298.0,0,2017,2,Greenfield,SplitLevel,None,Good,501600
12078,1,10,1989,1995,891.0,1554,3,1,1,2,9,0,3,176.0,0,2015,7,Northgate,2Story,Attached,Excellent,281000
6456,1,6,2010,1993,559.0,4213,2,1,1,1,3,0,2,72.0,0,2017,10,Riverside,SplitLevel,None,Good,506400
8941,4,4,2018,1982,1361.0,906,2,1,1,1,8,0,3,,400,2017,11,Old Town,1.5Story,BuiltIn,Fair,259600
13985,5,10,1988,2008,1848.0,3333,2,1,2,1,7,2,1,11.0,400,2023,3,Northgate,1.5Story,BuiltIn,Good,557900
9272,3,2,1950,1983,2100.0,1426,3,0,2,1,11,0,2,719.0,0,2023,7,Greenfield,SplitLevel,BuiltIn,Excellent,318700
10253,3,2,1992,1964,579.0,3551,2,0,4,1,6,2,3,550.0,0,2015,9,Riverside,1.5Story,BuiltIn,Poor,441500
10996,9,5,1967,1962,361.0,2308,1,0,1,2,8,2,3,736.0,0,2021,4,Hillcrest,1.5Story,Attached,Excellent,444100
3060,10,9,2002,1951,1409.0,3936,2,0,1,1,7,2,0,63.0,0,2020,7,Hillcrest,1Story,Detached,Average,612600
19959,8,1,2011,2011,2024.0,4463,3,0,2,2,11,0,0,546.0,0,2022,2,Old Town,1.5Story,Detached,Good,622700
18708,4,2,2014,1972,2377.0,2025,2,0,3,2,5,0,1,306.0,0,2022,10,Downtown,1.5Story,BuiltIn,Average,442400
16428,4,7,1985,1976,1450.0,1074,2,1,2,1,11,2,2,195.0,0,2023,12,Sunnyvale,2Story,Attached,Fair,302000
11357,8,2,1970,1982,1732.0,2897,3,1,3,2,3,2,3,94.0,200,2019,6,Greenfield,1Story,None,Good,492900
19014,8,7,1991,2014,28.0,1825,3,0,4,1,8,2,1,682.0,0,2015,12,Riverside,1.5Story,None,Fair,347600
19371,10,7,2021,1987,1888.0,2467,3,1,1,2,8,0,3,140.0,0,2021,6,Riverside,1.5Story,Attached,Good,513500
19514,1,9,1975,2004,589.0,4200,2,1,4,1,10,0,3,104.0,0,2021,4,Suburbia,1.5Story,Detached,Poor,495100
10657,10,9,1962,2004,2423.0,768,2,1,5,1,8,2,0,625.0,0,2021,1,Hillcrest,2Story,Attached,Average,364200
15015,6,7,1959,1987,1351.0,4290,3,1,2,2,3,1,1,120.0,200,2023,4,Northgate,SplitLevel,None,Poor,546800
5961,7,8,1973,2005,743.0,2163,1,0,5,1,8,0,3,860.0,0,2022,5,Hillcrest,2Story,Detached,Average,405100
14964,1,9,1987,2022,976.0,2217,3,1,1,2,8,2,2,472.0,0,2018,12,Old Town,SplitLevel,Attached,Average,355200
3768,8,9,1973,1989,2397.0,1404,1,0,1,2,8,2,0,376.0,200,2020,1,Oakwood,2Story,Detached,Fair,351800
13382,3,4,1991,1995,1401.0,4381,2,1,2,2,6,1,1,456.0,400,2019,3,Downtown,1Story,Detached,Excellent,632300
3892,2,6,1958,2019,1313.0,2251,2,0,5,1,8,0,2,251.0,400,2020,8,Sunnyvale,SplitLevel,Attached,Average,374600
5376,5,4,1999,1954,1985.0,2949,1,1,1,1,10,2,2,252.0,0,2016,4,Old Town,1.5Story,Attached,Excellent,503000
6654,5,10,1973,1953,2344.0,2775,1,0,2,1,8,1,1,357.0,200,2016,5,Downtown,1Story,Attached,Fair,513900
15265,2,1,1996,2004,1676.0,909,1,0,3,1,7,2,2,468.0,400,2016,9,Sunnyvale,1.5Story,BuiltIn,Fair,263900
16234,3,4,2018,2000,541.0,622,3,0,3,1,5,2,0,414.0,0,2018,5,Greenfield,2Story,BuiltIn,Poor,134300
13123,3,3,1971,1952,1243.0,731,3,1,5,2,9,2,3,570.0,0,2021,1,Old Town,1Story,Attached,Fair,228400
7795,8,7,1985,1964,135.0,1624,1,1,1,2,9,1,1,479.0,0,2018,5,Hillcrest,1Story,Detached,Fair,305400
17594,1,8,1962,1968,390.0,1682,1,0,5,2,5,0,0,811.0,200,2020,7,Old Town,1Story,BuiltIn,Poor,172300
7831,4,7,1962,1978,252.0,2147,1,0,3,1,9,1,3,484.0,200,2021,3,Sunnyvale,1Story,None,Fair,330600
16239,8,8,2021,1990,7.0,2944,2,1,5,1,5,1,0,538.0,0,2021,9,Downtown,1.5Story,Attached,Excellent,456100
12028,3,6,2007,1961,2385.0,3291,3,0,1,1,4,2,3,273.0,200,2016,1,Lakeside,1Story,Attached,Fair,569200
